gender,senior,partner,deps,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,labels,tenure_map
0,0,1,0,62,1,0,0,1,0,1,1,1,1,2,0,3,81.0,0,5.0
0,0,0,0,21,1,0,0,1,0,1,1,0,0,1,1,2,60.25,0,1.0
0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,2,60.85,0,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,43.95,0,0.0
1,0,0,0,4,1,0,1,0,0,1,0,0,1,0,0,2,86.05,0,0.0
0,0,0,0,19,1,0,2,0,0,0,0,0,0,1,0,1,20.25,0,1.0
0,0,0,0,30,1,0,1,0,0,0,1,1,0,0,0,2,85.15,1,2.0
1,0,1,1,67,1,0,2,0,0,0,0,0,0,2,1,1,19.4,0,5.0
1,1,1,0,72,1,1,1,1,1,1,0,0,1,2,1,1,102.65,0,5.0
1,0,1,0,53,1,0,2,0,0,0,0,0,0,2,0,1,19.9,0,4.0
0,0,0,0,5,1,0,2,0,0,0,0,0,0,1,0,2,19.55,0,0.0
1,1,1,0,71,1,0,1,0,1,1,1,0,1,2,1,1,95.5,0,5.0
0,0,1,1,50,1,1,0,0,1,1,1,1,1,1,1,1,84.15,0,4.0
1,0,1,1,56,1,1,1,0,0,1,1,1,1,2,1,2,103.2,0,4.0
1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,50.2,0,0.0
0,1,0,0,2,1,1,1,0,0,1,0,0,1,0,1,2,88.55,1,0.0
1,0,1,1,24,1,1,0,1,0,0,0,0,0,0,0,2,54.75,1,1.0
1,0,1,1,46,1,0,2,0,0,0,0,0,0,2,0,1,19.95,0,3.0
1,0,1,0,71,1,1,1,1,1,1,1,1,1,2,1,2,116.25,0,5.0
0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,1,2,31.2,0,2.0
1,0,1,1,69,1,1,2,0,0,0,0,0,0,2,0,0,24.45,0,5.0
1,0,1,0,71,1,1,0,0,1,1,1,1,1,2,0,1,84.2,0,5.0
0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,91.3,1,0.0
1,1,1,0,56,1,0,0,1,1,1,1,1,1,2,1,0,85.65,0,4.0
1,0,0,1,56,1,0,2,0,0,0,0,0,0,1,1,3,21.2,0,4.0
1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.5,1,0.0
0,0,1,0,28,1,1,2,0,0,0,0,0,0,1,0,3,25.55,0,2.0
0,0,1,1,19,1,0,2,0,0,0,0,0,0,0,0,3,20.2,0,1.0
1,0,1,0,66,1,1,0,0,0,0,1,0,1,0,0,2,63.85,0,5.0
0,0,1,1,17,1,1,0,0,0,1,1,0,0,1,1,3,61.95,0,1.0
1,0,1,1,52,1,1,2,0,0,0,0,0,0,2,0,3,25.75,0,4.0
0,0,0,0,19,1,0,0,0,1,0,0,1,0,1,0,2,58.2,0,1.0
0,0,0,0,36,1,0,0,1,1,1,1,1,1,1,0,0,85.85,0,2.0
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,70.1,1,0.0
1,0,1,1,72,1,1,1,1,1,1,1,0,1,1,1,1,104.9,0,5.0
1,0,1,1,67,1,1,1,1,1,1,0,1,1,1,1,2,111.3,1,5.0
1,1,0,0,34,1,0,1,0,1,1,0,1,1,1,1,2,99.85,0,2.0
1,1,1,0,57,1,1,1,0,1,1,0,0,1,0,1,0,95.25,1,4.0
0,0,1,0,7,1,0,1,0,0,1,0,1,0,0,1,2,86.25,1,0.0
0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,2,100.8,1,0.0
1,0,1,0,8,1,0,2,0,0,0,0,0,0,0,1,0,19.55,0,0.0
0,0,0,0,69,1,1,1,0,0,1,1,1,1,2,0,2,104.0,0,5.0
0,0,1,0,50,1,1,1,1,0,1,0,1,1,1,1,3,104.4,0,4.0
1,0,0,0,10,1,0,2,0,0,0,0,0,0,1,0,3,19.5,0,0.0
0,0,1,1,12,1,1,2,0,0,0,0,0,0,2,0,1,25.25,0,0.0
0,0,0,0,14,1,0,1,0,1,0,0,0,1,0,1,2,86.3,1,1.0
0,0,1,0,70,0,0,0,1,0,1,1,0,1,2,1,0,49.85,0,5.0
0,1,0,0,64,1,1,1,1,0,1,1,1,1,0,1,0,108.95,0,5.0
0,0,1,1,66,1,1,0,1,1,1,1,1,1,2,0,1,89.9,0,5.0
0,0,1,1,71,1,0,0,1,0,1,1,1,1,2,1,1,82.0,0,5.0
1,1,0,0,20,1,0,1,0,0,0,0,1,1,0,0,2,89.95,0,1.0
1,0,1,0,72,1,0,0,1,1,0,1,1,1,2,1,0,79.35,0,5.0
0,0,1,1,71,1,0,0,1,1,1,1,0,0,2,0,1,64.05,0,5.0
1,0,1,1,38,1,1,1,0,0,1,0,1,1,0,1,1,101.15,0,3.0
0,0,0,0,28,1,1,1,0,1,0,0,0,1,0,1,2,89.95,1,2.0
1,1,1,0,17,1,0,1,0,1,0,0,0,0,0,1,2,76.45,1,1.0
1,0,0,0,33,0,0,0,0,1,0,0,1,0,1,1,2,39.1,0,2.0
0,0,1,1,23,0,0,0,1,0,0,1,0,0,2,0,3,34.6,0,1.0
1,0,1,1,58,1,0,2,0,0,0,0,0,0,1,1,2,19.55,0,4.0
0,1,1,0,70,1,1,1,0,1,0,1,1,1,2,1,0,104.45,0,5.0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,0,0.0
1,0,1,1,45,1,0,2,0,0,0,0,0,0,2,0,3,20.35,0,3.0
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,1,0.0
1,0,1,1,36,1,0,2,0,0,0,0,0,0,2,0,1,19.45,0,2.0
1,0,0,0,54,1,0,0,1,1,0,1,1,0,0,1,3,69.9,0,4.0
1,0,1,1,23,1,1,0,0,1,0,1,0,0,2,0,3,59.7,0,1.0
0,0,1,1,41,1,1,0,1,1,1,0,1,0,1,1,1,78.35,0,3.0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,0,0.0
1,0,1,1,27,0,0,0,0,1,1,0,0,1,1,1,1,45.85,0,2.0
0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,2,95.85,0,0.0
0,0,1,1,67,0,0,0,1,0,0,1,0,0,2,0,1,35.7,0,5.0
0,1,1,1,72,1,1,0,1,1,1,1,1,1,2,1,1,89.55,0,5.0
0,0,1,1,56,1,1,2,0,0,0,0,0,0,2,1,1,24.95,0,4.0
1,0,1,1,44,1,1,2,0,0,0,0,0,0,1,0,2,24.85,0,3.0
0,1,1,0,66,1,1,1,0,1,0,0,1,1,0,1,2,100.8,0,5.0
0,0,0,0,34,1,1,0,1,1,0,1,0,0,1,1,3,64.4,1,2.0
0,0,1,0,69,1,1,1,0,0,1,1,1,1,2,0,0,105.35,0,5.0
0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,2,102.45,1,0.0
0,0,0,0,40,1,0,2,0,0,0,0,0,0,2,0,1,19.65,0,3.0
1,0,1,1,30,1,1,0,1,0,0,0,0,0,0,1,0,54.45,0,2.0
0,0,0,0,11,1,0,0,0,0,0,1,1,1,0,0,3,70.5,0,0.0
0,0,0,0,15,1,0,2,0,0,0,0,0,0,1,0,1,20.1,0,1.0
1,0,0,0,11,1,0,0,0,0,1,0,1,1,0,1,2,69.35,0,0.0
0,0,1,1,64,1,0,2,0,0,0,0,0,0,1,0,0,19.8,0,5.0
1,1,1,0,72,1,0,0,1,1,1,1,1,0,2,0,0,74.4,0,5.0
1,1,1,0,72,1,1,1,1,1,1,1,0,0,2,1,0,93.05,0,5.0
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,51.2,0,0.0
0,0,0,1,15,1,0,0,1,1,1,1,0,0,1,0,1,65.6,0,1.0
0,0,0,0,60,1,1,0,0,0,1,1,1,1,1,0,1,80.55,0,4.0
1,0,0,0,56,1,0,0,1,0,1,0,0,0,1,0,3,52.7,0,4.0
0,0,0,0,8,1,0,2,0,0,0,0,0,0,2,0,3,20.85,0,0.0
0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,1,80.1,1,0.0
0,0,1,0,49,1,1,0,0,0,0,0,0,0,0,1,1,52.15,0,4.0
0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,80.2,1,0.0
0,0,0,0,6,1,0,1,1,1,1,1,0,1,0,1,0,98.15,1,0.0
1,0,0,0,70,1,1,1,1,1,1,1,1,1,2,1,0,114.95,0,5.0
1,0,0,0,12,1,1,1,0,1,1,1,1,1,0,1,3,112.95,1,0.0
1,1,1,0,52,1,0,1,1,0,1,1,1,1,1,1,0,104.45,0,4.0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,113.65,0,5.0
0,0,0,0,40,1,0,2,0,0,0,0,0,0,2,1,0,20.6,0,3.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,1,0.0
0,1,0,0,3,1,0,1,0,0,1,0,1,0,0,1,2,86.85,1,0.0
0,1,0,0,40,1,0,1,0,0,0,0,1,1,0,1,2,91.55,0,3.0
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,2,49.85,0,0.0
1,0,1,0,30,1,0,2,0,0,0,0,0,0,1,0,1,19.8,0,2.0
1,0,1,1,23,1,0,1,1,0,0,1,1,1,0,1,2,99.85,1,1.0
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,74.5,1,0.0
0,1,1,0,44,1,1,1,0,0,1,1,1,1,0,0,2,104.15,0,3.0
1,0,0,0,65,1,1,1,0,1,1,1,1,1,0,1,2,109.15,1,5.0
0,1,0,0,7,1,0,0,1,0,0,0,0,0,0,1,2,48.2,0,0.0
1,1,0,0,72,1,1,2,0,0,0,0,0,0,2,1,1,25.1,0,5.0
0,1,0,0,8,1,1,1,0,0,0,1,1,1,0,1,1,100.15,0,0.0
0,0,0,0,16,1,1,0,0,0,1,0,0,1,0,1,1,65.2,1,1.0
1,1,1,1,66,1,1,1,0,0,1,0,1,1,0,1,1,99.5,1,5.0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,1,0.0
1,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,3,55.9,0,0.0
1,0,1,0,53,1,1,1,1,0,1,0,0,1,0,0,2,93.9,1,4.0
1,1,1,0,8,1,0,0,0,0,1,1,0,1,0,1,1,64.4,0,0.0
1,1,1,0,69,1,1,1,0,1,1,1,1,1,2,1,0,108.4,1,5.0
0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,1,3,85.3,0,0.0
0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,0,3,107.45,0,5.0
0,0,1,0,13,0,0,0,0,0,1,0,1,1,0,1,0,48.75,1,1.0
0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,1,2,85.65,1,0.0
0,0,1,1,54,1,1,0,1,1,1,1,1,1,2,0,1,91.3,0,4.0
1,0,1,0,72,1,1,0,0,1,1,1,1,1,2,0,0,85.95,0,5.0
1,0,0,0,12,1,1,1,0,1,1,0,1,1,0,1,2,106.7,1,0.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,25.15,1,0.0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,0,0.0
0,0,1,0,54,1,1,1,0,1,1,1,1,1,1,0,2,110.35,1,4.0
1,0,1,1,69,1,1,1,0,0,1,0,0,0,2,1,1,79.2,0,5.0
0,0,0,0,48,1,0,0,1,1,0,0,0,0,2,0,1,55.5,0,3.0
0,0,1,1,48,1,1,1,1,1,0,0,1,1,1,1,1,103.25,1,3.0
0,0,1,0,8,1,1,1,0,0,0,1,0,1,0,1,2,90.25,0,0.0
1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,1,3,91.25,0,5.0
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,47.8,1,0.0
1,0,1,0,67,1,0,1,1,1,0,0,1,1,1,1,1,100.9,0,5.0
1,0,1,1,34,1,1,1,0,1,0,0,1,1,0,1,0,97.7,0,2.0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,0,0.0
0,0,1,1,9,1,0,0,0,1,0,1,1,0,1,1,3,65.6,0,0.0
1,0,1,1,71,1,0,1,1,1,1,0,1,1,1,1,0,104.65,0,5.0
1,0,0,0,57,1,1,1,0,0,0,1,1,0,2,1,1,90.45,0,4.0
1,0,0,0,72,0,0,0,1,1,1,1,1,1,2,1,0,63.7,0,5.0
0,1,1,1,48,1,0,1,1,0,1,1,1,1,0,1,2,104.5,0,3.0
1,0,0,0,18,1,0,2,0,0,0,0,0,0,1,0,3,20.1,0,1.0
1,0,1,1,43,1,1,1,0,0,1,1,1,1,1,1,1,104.3,0,3.0
0,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,0,93.25,0,5.0
1,0,1,1,35,1,1,0,0,0,0,1,1,1,1,1,0,73.45,0,2.0
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,3,20.7,0,0.0
0,0,1,1,49,1,1,2,0,0,0,0,0,0,2,0,3,25.25,0,4.0
0,0,1,1,71,1,1,1,1,1,1,0,1,0,2,0,0,100.5,0,5.0
1,0,1,1,11,1,0,1,0,0,0,0,1,1,0,0,2,90.6,0,0.0
1,0,1,1,63,1,1,0,1,1,1,1,1,1,2,1,1,89.4,0,5.0
0,1,0,0,65,1,1,1,0,1,1,0,1,0,0,1,0,95.45,0,5.0
0,0,0,1,49,1,0,2,0,0,0,0,0,0,2,0,1,20.45,0,4.0
0,0,0,0,29,1,1,1,0,0,1,0,1,1,0,1,1,98.6,1,2.0
0,1,1,0,15,1,1,1,0,0,1,1,0,0,0,1,2,83.05,1,1.0
0,0,1,1,4,1,0,2,0,0,0,0,0,0,0,1,2,19.95,0,0.0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,1,0,1,109.15,0,5.0
0,1,1,0,26,1,0,1,0,0,1,0,1,0,0,1,1,85.7,0,2.0
0,1,1,0,35,1,1,1,0,0,1,0,1,1,0,0,0,102.05,0,2.0
0,0,0,0,57,1,1,1,0,1,0,1,0,1,1,0,2,94.7,0,4.0
1,0,1,1,28,1,1,0,0,1,0,0,0,1,0,0,2,64.4,0,2.0
0,0,1,0,25,1,1,2,0,0,0,0,0,0,1,1,3,26.8,0,2.0
0,0,1,0,47,1,0,0,1,0,1,0,1,0,1,1,1,66.05,0,3.0
0,0,1,1,57,1,1,0,1,1,0,1,0,0,0,0,0,65.2,0,4.0
1,1,1,0,16,1,1,1,0,0,0,0,1,0,0,1,1,85.05,0,1.0
1,0,0,0,5,1,0,0,1,0,1,0,0,0,0,1,3,55.8,0,0.0
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1,1.0
0,1,0,0,56,1,1,1,0,1,1,0,1,1,1,1,0,104.75,1,4.0
1,0,1,1,72,1,0,2,0,0,0,0,0,0,2,0,0,19.95,0,5.0
0,1,0,0,21,1,1,1,0,0,0,0,1,1,0,1,2,94.25,1,1.0
0,0,1,1,48,0,0,0,1,0,1,0,0,1,1,0,1,45.0,0,3.0
0,0,1,0,68,1,1,1,1,1,1,1,1,1,2,0,0,114.9,0,5.0
0,0,0,0,30,1,1,1,1,0,0,1,1,1,0,0,0,106.4,0,2.0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,0,0.0
0,1,0,0,14,0,0,0,1,0,1,1,0,0,2,0,3,39.7,0,1.0
0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,1,0,20.05,0,0.0
0,0,1,1,71,1,1,1,0,1,1,0,0,1,2,1,1,95.75,0,5.0
1,0,1,1,8,1,1,2,0,0,0,0,0,0,1,0,3,24.4,0,0.0
1,0,1,1,61,0,0,0,1,0,1,0,0,0,0,0,0,33.6,0,5.0
1,0,1,1,72,1,1,1,0,1,1,1,0,0,2,0,0,90.45,0,5.0
0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,2,84.0,0,0.0
0,0,0,0,49,1,0,0,1,1,1,1,0,0,2,0,0,67.4,0,4.0
1,0,0,0,8,1,0,2,0,0,0,0,0,0,0,1,0,19.7,0,0.0
1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,2,80.35,0,0.0
1,0,1,1,9,1,0,2,0,0,0,0,0,0,2,0,3,19.6,0,0.0
1,0,1,1,67,1,0,0,1,1,0,0,0,0,2,1,0,54.2,0,5.0
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,0,3.0
0,0,1,0,67,1,1,0,1,1,1,0,0,1,1,0,3,75.1,0,5.0
0,0,1,0,55,1,0,2,0,0,0,0,0,0,1,0,2,19.7,0,4.0
1,0,1,0,33,1,1,0,1,1,1,0,1,0,0,1,0,72.75,0,2.0
1,0,1,1,62,1,0,2,0,0,0,0,0,0,2,0,1,20.05,0,5.0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,1,0.0
1,0,1,1,49,0,0,0,1,0,0,0,0,1,0,1,2,39.2,0,4.0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,0,0.0
1,0,1,0,14,1,1,1,0,1,1,0,0,0,0,1,2,82.65,0,1.0
1,1,0,0,18,1,1,1,0,0,1,1,1,0,0,0,0,93.9,0,1.0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,1,0.0
0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,85.55,1,0.0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,117.15,0,5.0
1,0,0,0,64,1,1,1,1,0,1,1,0,1,2,0,1,99.25,0,5.0
1,0,1,0,69,1,1,1,1,1,1,1,1,1,2,1,0,112.55,0,5.0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,2,25.7,0,0.0
1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,0,1,90.3,0,5.0
0,0,1,1,66,1,0,0,0,0,0,1,0,0,1,1,1,49.4,0,5.0
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,19.4,0,0.0
0,1,1,0,71,1,0,1,1,1,1,1,1,1,2,1,0,109.7,0,5.0
1,0,0,0,11,1,0,0,0,1,0,0,1,0,1,1,2,61.25,0,0.0
1,0,0,1,47,1,0,0,1,1,0,0,0,0,0,1,2,55.3,0,3.0
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,1,2.0
1,1,1,0,32,1,1,1,0,1,1,0,1,1,0,0,0,106.35,1,2.0
1,0,1,1,60,1,1,1,0,1,0,1,1,1,0,1,0,103.75,0,4.0
1,0,0,0,11,1,0,2,0,0,0,0,0,0,1,0,3,19.5,0,0.0
0,0,0,0,29,0,0,0,1,1,0,1,0,0,1,0,1,39.5,0,2.0
1,0,1,1,21,0,0,0,0,0,0,0,0,0,0,1,2,26.05,0,1.0
1,1,1,0,48,1,1,1,0,0,1,0,0,1,0,1,1,91.05,0,3.0
0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,3,29.65,0,0.0
0,0,1,1,43,1,0,0,0,1,0,0,0,0,0,0,3,50.2,0,3.0
1,0,0,0,5,1,1,1,0,1,1,0,1,1,0,0,2,105.3,0,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,55.45,0,0.0
1,0,1,1,71,1,1,0,1,0,1,1,1,1,1,0,2,85.45,0,5.0
0,0,1,1,8,1,0,2,0,0,0,0,0,0,1,0,2,19.8,0,0.0
1,0,0,0,8,1,1,0,0,0,0,0,1,0,0,1,2,59.25,0,0.0
1,0,0,0,20,1,1,1,0,0,1,0,1,0,0,1,1,90.7,0,1.0
0,0,1,1,33,1,1,1,1,0,1,0,1,1,1,1,3,103.7,1,2.0
1,0,0,0,71,1,1,1,0,1,0,0,0,0,1,1,1,79.05,0,5.0
0,1,1,0,31,1,1,1,0,0,1,0,1,0,1,1,2,90.7,0,2.0
0,1,1,0,38,1,1,1,1,1,0,0,0,1,1,0,1,95.0,0,3.0
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,88.35,1,0.0
0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,3,30.25,0,0.0
0,0,1,0,12,0,0,0,0,0,1,0,1,1,0,1,0,49.85,0,0.0
0,0,0,1,9,1,0,1,1,0,1,1,0,1,0,0,0,93.0,0,0.0
1,1,0,1,11,1,0,0,0,1,0,1,0,0,0,1,2,54.55,0,0.0
1,0,0,1,6,1,0,2,0,0,0,0,0,0,0,0,3,19.7,0,0.0
0,0,1,0,71,1,0,0,1,1,1,1,1,1,1,1,0,84.8,0,5.0
0,0,1,1,42,1,1,1,1,1,0,0,1,0,1,1,1,94.45,0,3.0
0,0,1,1,8,1,0,1,0,0,1,0,1,1,0,1,2,94.2,1,0.0
0,0,0,0,5,1,0,1,0,1,0,0,1,1,0,1,2,96.25,1,0.0
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,1,0.0
0,0,1,1,45,1,0,2,0,0,0,0,0,0,2,0,3,20.85,0,3.0
1,0,1,1,28,0,0,0,0,1,1,1,1,1,1,1,1,60.0,0,2.0
0,0,1,0,43,1,1,1,0,1,0,0,0,0,0,0,2,80.45,0,3.0
1,0,0,1,60,1,1,0,1,0,1,1,1,1,2,1,2,84.95,0,4.0
0,0,1,0,42,0,0,0,0,1,0,1,0,0,1,0,3,33.55,1,3.0
1,0,1,1,7,0,0,0,1,0,1,1,0,1,2,0,1,49.65,0,0.0
0,0,1,0,25,1,0,2,0,0,0,0,0,0,1,1,0,20.2,0,2.0
0,1,1,1,40,1,1,1,0,0,0,0,1,1,0,1,1,94.55,1,3.0
1,0,0,0,27,1,1,1,0,0,1,0,1,1,1,1,0,100.5,0,2.0
1,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,2,35.75,0,0.0
0,1,0,0,27,1,1,1,0,1,1,0,0,0,0,1,0,86.45,0,2.0
0,0,0,0,11,1,0,0,0,0,1,1,0,0,1,0,0,53.8,0,0.0
1,0,1,1,4,0,0,0,1,0,0,0,1,0,0,0,1,38.55,0,0.0
1,0,0,0,68,0,0,0,0,0,1,0,0,1,0,1,0,39.9,0,5.0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,0,0.0
0,0,0,0,18,1,0,2,0,0,0,0,0,0,1,0,3,20.1,0,1.0
0,0,0,0,57,1,1,1,1,1,1,0,1,1,2,1,0,112.95,1,4.0
1,0,0,0,26,1,0,2,0,0,0,0,0,0,0,1,2,20.3,0,2.0
0,0,1,0,17,0,0,0,0,1,1,0,0,0,0,1,1,35.65,0,1.0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,35.9,1,0.0
1,0,0,1,38,1,1,1,0,0,1,0,1,1,0,1,0,99.25,1,3.0
1,1,1,0,59,1,0,1,1,1,1,0,0,0,1,1,1,82.95,0,4.0
1,0,0,0,30,1,0,0,1,0,1,0,0,0,2,1,3,55.65,0,2.0
1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,24.45,1,0.0
0,1,1,0,50,1,1,2,0,0,0,0,0,0,1,0,2,25.2,0,4.0
1,0,0,0,9,0,0,0,1,0,1,1,0,1,1,0,3,50.8,0,0.0
0,0,1,1,3,1,0,2,0,0,0,0,0,0,0,0,3,19.65,0,0.0
0,0,0,1,14,1,0,0,0,0,1,0,1,0,0,1,1,59.8,0,1.0
0,1,0,0,31,1,0,1,1,0,0,0,0,0,0,1,1,73.55,0,2.0
0,0,0,0,7,1,0,0,1,1,1,0,0,0,0,0,2,61.4,0,0.0
0,0,0,0,8,1,1,1,1,0,0,1,1,1,0,1,0,103.35,1,0.0
1,0,1,1,17,1,0,2,0,0,0,0,0,0,1,0,0,19.9,0,1.0
1,0,1,1,32,1,0,2,0,0,0,0,0,0,0,1,1,19.45,0,2.0
0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,3,81.5,0,0.0
1,1,0,0,7,1,1,1,0,0,0,0,1,0,0,1,2,84.8,1,0.0
0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,0,1,109.55,0,5.0
0,1,0,0,31,1,1,1,0,1,0,0,1,1,0,1,2,99.95,1,2.0
0,0,1,1,27,1,0,1,1,0,0,0,0,0,0,0,3,74.4,0,2.0
0,0,0,0,18,1,1,1,0,1,0,0,1,0,0,1,1,90.0,1,1.0
1,0,0,0,7,1,0,1,0,0,1,0,0,0,0,1,2,74.9,0,0.0
0,1,0,0,14,1,1,1,0,1,1,0,1,1,0,1,2,104.85,1,1.0
1,0,1,1,11,1,0,0,0,0,1,0,1,0,0,1,0,59.65,0,0.0
0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,0,110.45,0,5.0
1,0,1,1,28,1,1,1,1,1,0,0,1,1,1,0,2,106.1,1,2.0
1,1,0,0,15,1,1,1,0,0,0,0,0,0,0,1,1,74.2,1,1.0
0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,1,2,74.45,0,0.0
0,0,0,0,71,1,1,2,0,0,0,0,0,0,2,0,2,24.55,0,5.0
0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,2,89.35,1,0.0
1,0,1,1,47,1,1,2,0,0,0,0,0,0,2,0,3,24.55,0,3.0
1,1,1,0,57,1,0,1,0,1,1,0,1,0,1,1,2,90.65,0,4.0
1,1,1,0,50,1,1,1,1,0,1,0,1,1,2,1,1,105.05,0,4.0
1,0,0,0,8,1,0,2,0,0,0,0,0,0,0,1,1,20.45,0,0.0
0,0,1,1,48,1,0,2,0,0,0,0,0,0,2,0,3,19.55,0,3.0
0,0,0,0,70,1,0,2,0,0,0,0,0,0,1,0,0,19.7,0,5.0
1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,70.45,0,0.0
1,0,1,0,8,1,1,1,0,0,0,0,0,1,0,1,0,85.65,0,0.0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,77.15,1,0.0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,35.25,1,0.0
1,0,1,1,60,1,0,2,0,0,0,0,0,0,2,0,3,20.55,0,4.0
1,0,1,1,49,1,1,1,0,0,0,1,1,1,1,1,2,97.95,0,4.0
1,0,1,0,4,0,0,0,0,1,0,0,1,1,0,1,2,48.55,1,0.0
0,0,0,0,29,1,0,2,0,0,0,0,0,0,1,0,3,20.0,0,2.0
0,0,1,0,67,1,1,2,0,0,0,0,0,0,2,1,1,25.25,0,5.0
0,0,1,0,53,1,1,1,0,1,0,0,1,1,0,1,1,98.4,1,4.0
1,0,1,0,67,1,1,0,1,1,1,1,0,0,2,0,1,70.9,0,5.0
0,0,1,1,6,1,0,2,0,0,0,0,0,0,0,0,3,19.85,0,0.0
0,0,0,0,47,1,1,1,0,1,1,0,1,1,0,1,2,106.35,0,3.0
0,0,0,0,53,1,0,1,1,1,1,1,0,1,2,0,3,99.5,0,4.0
1,0,1,0,69,1,0,0,1,1,1,1,1,1,2,1,3,84.7,0,5.0
1,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,3,86.05,0,0.0
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,0,0.0
1,0,1,1,56,1,1,0,1,1,0,1,0,1,2,1,1,75.85,0,4.0
1,1,1,0,59,1,1,1,0,0,0,0,1,1,0,1,0,93.85,1,4.0
1,1,1,0,61,1,1,2,0,0,0,0,0,0,2,0,0,25.0,0,5.0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,0,0.0
1,1,1,1,46,1,1,1,1,1,1,0,1,0,0,1,2,100.7,1,3.0
